YEAR,MONTH,DAY_NAME,INTERVAL_TIME,PRODUCTION_METHOD,Count
2021,May,Saturday,8:00 - 9:59,MyCujoo,4
2021,May,Saturday,8:00 - 9:59,Third Party,40
2021,Jun,Sunday,00:00 - 1:59,Genius Live Production,9
2021,Jun,Sunday,00:00 - 1:59,MyCujoo,30
2021,Jun,Sunday,00:00 - 1:59,Third Party,10
2021,Jun,Sunday,10:00 - 11:59,Third Party,7
2021,Jun,Sunday,12:00 - 13:59,Genius Live Production,4
2021,Jun,Sunday,12:00 - 13:59,MyCujoo,2
2021,Jun,Sunday,12:00 - 13:59,Third Party,10
2021,Jun,Sunday,14:00 - 15:59,Genius Live Plus,1
2021,Jun,Sunday,14:00 - 15:59,Genius Live Production,3
2021,Jun,Sunday,14:00 - 15:59,MyCujoo,1
2021,Jun,Sunday,14:00 - 15:59,Third Party,5
2021,Jun,Sunday,16:00 - 17:59,Genius Live Plus,1
2021,Jun,Sunday,16:00 - 17:59,Genius Live Production,4
2021,Jun,Sunday,16:00 - 17:59,MyCujoo,5
2021,Jun,Sunday,16:00 - 17:59,Third Party,3
2021,Jun,Sunday,18:00 - 19:59,Genius Live Production,1
2021,Jun,Sunday,18:00 - 19:59,MyCujoo,89
2021,Jun,Sunday,18:00 - 19:59,Third Party,2
2021,Jun,Sunday,2:00 - 3:59,Genius Live Production,6
2021,Jun,Sunday,2:00 - 3:59,MyCujoo,2
2021,Jun,Sunday,2:00 - 3:59,Third Party,1
2021,Jun,Sunday,20:00 - 21:59,Genius Live Plus,5
2021,Jun,Sunday,20:00 - 21:59,Genius Live Production,7
2021,Jun,Sunday,20:00 - 21:59,MyCujoo,16
2021,Jun,Sunday,20:00 - 21:59,Third Party,1
2021,Jun,Sunday,22:00 - 23:59,Genius Live Plus,2
2021,Jun,Sunday,22:00 - 23:59,Genius Live Production,2
2021,Jun,Sunday,22:00 - 23:59,MyCujoo,16
2021,Jun,Sunday,22:00 - 23:59,Third Party,3
2021,Jun,Sunday,4:00 - 5:59,Genius Live Production,7
2021,Jun,Sunday,4:00 - 5:59,Third Party,3
2021,Jun,Sunday,6:00 - 7:59,Genius Live Production,2
2021,Jun,Sunday,6:00 - 7:59,Third Party,33
2021,Jun,Sunday,8:00 - 9:59,MyCujoo,1
2021,Jun,Sunday,8:00 - 9:59,Third Party,15
2021,Jun,Monday,00:00 - 1:59,MyCujoo,4
2021,Jun,Monday,00:00 - 1:59,Third Party,2
2021,Jun,Monday,10:00 - 11:59,Genius Live Production,2
2021,Jun,Monday,10:00 - 11:59,Third Party,21
2021,Jun,Monday,12:00 - 13:59,Genius Live Production,2
2021,Jun,Monday,12:00 - 13:59,Third Party,16
2021,Jun,Monday,14:00 - 15:59,Genius Live Production,2
2021,Jun,Monday,14:00 - 15:59,Third Party,11
2021,Jun,Monday,16:00 - 17:59,Third Party,1
2021,Jun,Monday,18:00 - 19:59,MyCujoo,1
2021,Jun,Monday,18:00 - 19:59,Third Party,3
2021,Jun,Monday,2:00 - 3:59,Third Party,1
2021,Jun,Monday,20:00 - 21:59,Third Party,5
2021,Jun,Monday,22:00 - 23:59,MyCujoo,1
2021,Jun,Monday,22:00 - 23:59,Third Party,3
2021,Jun,Monday,6:00 - 7:59,Third Party,25
2021,Jun,Monday,8:00 - 9:59,Genius Live Production,1
2021,Jun,Monday,8:00 - 9:59,Third Party,21
2021,Jun,Tuesday,00:00 - 1:59,MyCujoo,2
2021,Jun,Tuesday,10:00 - 11:59,Third Party,33
2021,Jun,Tuesday,12:00 - 13:59,MyCujoo,2
2021,Jun,Tuesday,12:00 - 13:59,Third Party,36
2021,Jun,Tuesday,14:00 - 15:59,Genius Live Plus,1
2021,Jun,Tuesday,14:00 - 15:59,Third Party,25
2021,Jun,Tuesday,16:00 - 17:59,Genius Live Plus,2
2021,Jun,Tuesday,16:00 - 17:59,Third Party,1
2021,Jun,Tuesday,18:00 - 19:59,Genius Live Plus,1
2021,Jun,Tuesday,18:00 - 19:59,MyCujoo,1
2021,Jun,Tuesday,18:00 - 19:59,Third Party,1
2021,Jun,Tuesday,20:00 - 21:59,Third Party,7
2021,Jun,Tuesday,22:00 - 23:59,MyCujoo,1
2021,Jun,Tuesday,22:00 - 23:59,Third Party,3
2021,Jun,Tuesday,4:00 - 5:59,Third Party,1
2021,Jun,Tuesday,6:00 - 7:59,Third Party,25
2021,Jun,Tuesday,8:00 - 9:59,MyCujoo,2
2021,Jun,Tuesday,8:00 - 9:59,Third Party,26
2021,Jun,Wednesday,10:00 - 11:59,Genius Live Production,1
2021,Jun,Wednesday,10:00 - 11:59,Third Party,20
2021,Jun,Wednesday,12:00 - 13:59,Genius Live Production,1
2021,Jun,Wednesday,12:00 - 13:59,MyCujoo,5
2021,Jun,Wednesday,12:00 - 13:59,Third Party,6
2021,Jun,Wednesday,14:00 - 15:59,Genius Live Plus,1
2021,Jun,Wednesday,14:00 - 15:59,Genius Live Production,1
2021,Jun,Wednesday,14:00 - 15:59,Third Party,23
2021,Jun,Wednesday,16:00 - 17:59,Genius Live Plus,7
2021,Jun,Wednesday,16:00 - 17:59,MyCujoo,1
2021,Jun,Wednesday,16:00 - 17:59,Third Party,3
2021,Jun,Wednesday,18:00 - 19:59,Genius Live Plus,1
2021,Jun,Wednesday,18:00 - 19:59,MyCujoo,11
2021,Jun,Wednesday,18:00 - 19:59,Third Party,4
2021,Jun,Wednesday,20:00 - 21:59,Genius Live Plus,13
2021,Jun,Wednesday,20:00 - 21:59,MyCujoo,3
2021,Jun,Wednesday,20:00 - 21:59,Third Party,7
2021,Jun,Wednesday,22:00 - 23:59,Genius Live Plus,1
2021,Jun,Wednesday,22:00 - 23:59,MyCujoo,12
2021,Jun,Wednesday,22:00 - 23:59,Third Party,2
2021,Jun,Wednesday,6:00 - 7:59,Third Party,5
2021,Jun,Wednesday,8:00 - 9:59,Genius Live Production,1
2021,Jun,Wednesday,8:00 - 9:59,Third Party,6
2021,Jun,Thursday,00:00 - 1:59,MyCujoo,6
2021,Jun,Thursday,00:00 - 1:59,Third Party,1
2021,Jun,Thursday,10:00 - 11:59,Third Party,30
2021,Jun,Thursday,12:00 - 13:59,Genius Live Production,2
2021,Jun,Thursday,12:00 - 13:59,MyCujoo,3
2021,Jun,Thursday,12:00 - 13:59,Third Party,20
2021,Jun,Thursday,14:00 - 15:59,MyCujoo,1
2021,Jun,Thursday,14:00 - 15:59,Third Party,12
2021,Jun,Thursday,16:00 - 17:59,Genius Live Plus,1
2021,Jun,Thursday,16:00 - 17:59,MyCujoo,1
2021,Jun,Thursday,16:00 - 17:59,Third Party,3
2021,Jun,Thursday,18:00 - 19:59,MyCujoo,32
2021,Jun,Thursday,18:00 - 19:59,Third Party,3
2021,Jun,Thursday,20:00 - 21:59,MyCujoo,3
2021,Jun,Thursday,20:00 - 21:59,Third Party,5
2021,Jun,Thursday,22:00 - 23:59,MyCujoo,3
2021,Jun,Thursday,22:00 - 23:59,Third Party,10
2021,Jun,Thursday,4:00 - 5:59,Third Party,1
2021,Jun,Thursday,6:00 - 7:59,Third Party,21
2021,Jun,Thursday,8:00 - 9:59,Genius Live Production,4
2021,Jun,Thursday,8:00 - 9:59,MyCujoo,2
2021,Jun,Thursday,8:00 - 9:59,Third Party,20
2021,Jun,Friday,00:00 - 1:59,MyCujoo,7
2021,Jun,Friday,00:00 - 1:59,Third Party,6
2021,Jun,Friday,10:00 - 11:59,Genius Live Plus,2
2021,Jun,Friday,10:00 - 11:59,Third Party,38
2021,Jun,Friday,12:00 - 13:59,Genius Live Production,1
2021,Jun,Friday,12:00 - 13:59,Third Party,21
2021,Jun,Friday,14:00 - 15:59,MyCujoo,1
2021,Jun,Friday,14:00 - 15:59,Third Party,17
2021,Jun,Friday,16:00 - 17:59,MyCujoo,3
2021,Jun,Friday,16:00 - 17:59,Third Party,3
2021,Jun,Friday,18:00 - 19:59,Third Party,6
2021,Jun,Friday,2:00 - 3:59,Third Party,6
2021,Jun,Friday,20:00 - 21:59,Genius Live Production,5
2021,Jun,Friday,20:00 - 21:59,Third Party,3
2021,Jun,Friday,22:00 - 23:59,Genius Live Production,13
2021,Jun,Friday,22:00 - 23:59,MyCujoo,14
2021,Jun,Friday,22:00 - 23:59,Third Party,6
2021,Jun,Friday,4:00 - 5:59,Third Party,1
2021,Jun,Friday,6:00 - 7:59,Third Party,21
2021,Jun,Friday,8:00 - 9:59,Genius Live Plus,1
2021,Jun,Friday,8:00 - 9:59,Third Party,25
2021,Jun,Saturday,00:00 - 1:59,Genius Live Production,6
2021,Jun,Saturday,00:00 - 1:59,MyCujoo,8
2021,Jun,Saturday,00:00 - 1:59,Third Party,4
2021,Jun,Saturday,10:00 - 11:59,Third Party,21
2021,Jun,Saturday,12:00 - 13:59,MyCujoo,4
2021,Jun,Saturday,12:00 - 13:59,Third Party,8
2021,Jun,Saturday,14:00 - 15:59,Genius Live Plus,2
2021,Jun,Saturday,14:00 - 15:59,Genius Live Production,1
2021,Jun,Saturday,14:00 - 15:59,MyCujoo,1
2021,Jun,Saturday,14:00 - 15:59,Third Party,8
2021,Jun,Saturday,16:00 - 17:59,Genius Live Plus,1
2021,Jun,Saturday,16:00 - 17:59,Genius Live Production,1
2021,Jun,Saturday,16:00 - 17:59,MyCujoo,2
2021,Jun,Saturday,16:00 - 17:59,Third Party,2
2021,Jun,Saturday,18:00 - 19:59,Genius Live Plus,2
2021,Jun,Saturday,18:00 - 19:59,MyCujoo,55
2021,Jun,Saturday,18:00 - 19:59,Third Party,6
2021,Jun,Saturday,2:00 - 3:59,Genius Live Production,9
2021,Jun,Saturday,2:00 - 3:59,MyCujoo,1
2021,Jun,Saturday,2:00 - 3:59,Third Party,4
2021,Jun,Saturday,20:00 - 21:59,Genius Live Plus,7
2021,Jun,Saturday,20:00 - 21:59,Genius Live Production,1
2021,Jun,Saturday,20:00 - 21:59,MyCujoo,23
2021,Jun,Saturday,20:00 - 21:59,Third Party,4
2021,Jun,Saturday,22:00 - 23:59,Genius Live Production,12
2021,Jun,Saturday,22:00 - 23:59,MyCujoo,49
2021,Jun,Saturday,22:00 - 23:59,Third Party,2
2021,Jun,Saturday,4:00 - 5:59,Genius Live Production,8
2021,Jun,Saturday,4:00 - 5:59,Third Party,2
2021,Jun,Saturday,6:00 - 7:59,Genius Live Production,5
2021,Jun,Saturday,6:00 - 7:59,Third Party,49
2021,Jun,Saturday,8:00 - 9:59,Genius Live Plus,1
2021,Jun,Saturday,8:00 - 9:59,Genius Live Production,1
2021,Jun,Saturday,8:00 - 9:59,MyCujoo,1
2021,Jun,Saturday,8:00 - 9:59,Third Party,29
2021,Jul,Sunday,00:00 - 1:59,Genius Live Production,1
2021,Jul,Sunday,00:00 - 1:59,MyCujoo,7
2021,Jul,Sunday,00:00 - 1:59,Third Party,11
2021,Jul,Sunday,10:00 - 11:59,Genius Live Production,3
2021,Jul,Sunday,10:00 - 11:59,MyCujoo,3
2021,Jul,Sunday,10:00 - 11:59,Third Party,41
2021,Jul,Sunday,12:00 - 13:59,Genius Live Production,4
2021,Jul,Sunday,12:00 - 13:59,MyCujoo,4
2021,Jul,Sunday,12:00 - 13:59,Third Party,32
2021,Jul,Sunday,14:00 - 15:59,Genius Live Production,8
2021,Jul,Sunday,14:00 - 15:59,Third Party,39
2021,Jul,Sunday,16:00 - 17:59,Genius Live Production,2
2021,Jul,Sunday,16:00 - 17:59,Third Party,16
2021,Jul,Sunday,18:00 - 19:59,Genius Live Production,1
2021,Jul,Sunday,18:00 - 19:59,MyCujoo,62
2021,Jul,Sunday,18:00 - 19:59,Third Party,16
2021,Jul,Sunday,2:00 - 3:59,Genius Live Production,1
2021,Jul,Sunday,2:00 - 3:59,Third Party,1
2021,Jul,Sunday,20:00 - 21:59,Genius Live Plus,3
2021,Jul,Sunday,20:00 - 21:59,MyCujoo,6
2021,Jul,Sunday,20:00 - 21:59,Third Party,7
2021,Jul,Sunday,22:00 - 23:59,Genius Live Plus,1
2021,Jul,Sunday,22:00 - 23:59,MyCujoo,4
2021,Jul,Sunday,22:00 - 23:59,Third Party,9
2021,Jul,Sunday,4:00 - 5:59,Genius Live Production,1
2021,Jul,Sunday,4:00 - 5:59,Third Party,3
2021,Jul,Sunday,6:00 - 7:59,Genius Live Production,5
2021,Jul,Sunday,6:00 - 7:59,Third Party,20
2021,Jul,Sunday,8:00 - 9:59,Genius Live Production,3
2021,Jul,Sunday,8:00 - 9:59,MyCujoo,1
2021,Jul,Sunday,8:00 - 9:59,Third Party,46
2021,Jul,Monday,00:00 - 1:59,Third Party,5
2021,Jul,Monday,10:00 - 11:59,Third Party,24
2021,Jul,Monday,12:00 - 13:59,Third Party,21
2021,Jul,Monday,14:00 - 15:59,Genius Live Production,1
2021,Jul,Monday,14:00 - 15:59,Third Party,4
2021,Jul,Monday,16:00 - 17:59,Third Party,3
2021,Jul,Monday,18:00 - 19:59,MyCujoo,1
2021,Jul,Monday,18:00 - 19:59,Third Party,7
2021,Jul,Monday,2:00 - 3:59,Third Party,1
2021,Jul,Monday,20:00 - 21:59,MyCujoo,1
2021,Jul,Monday,20:00 - 21:59,Third Party,12
2021,Jul,Monday,22:00 - 23:59,Third Party,9
2021,Jul,Monday,6:00 - 7:59,Third Party,23
2021,Jul,Monday,8:00 - 9:59,Third Party,26
2021,Jul,Tuesday,00:00 - 1:59,MyCujoo,1
2021,Jul,Tuesday,00:00 - 1:59,Third Party,5
2021,Jul,Tuesday,10:00 - 11:59,MyCujoo,2
2021,Jul,Tuesday,10:00 - 11:59,Third Party,30
2021,Jul,Tuesday,12:00 - 13:59,Third Party,34
2021,Jul,Tuesday,14:00 - 15:59,Third Party,5
2021,Jul,Tuesday,16:00 - 17:59,Third Party,3
2021,Jul,Tuesday,18:00 - 19:59,Third Party,5
2021,Jul,Tuesday,20:00 - 21:59,Third Party,5
2021,Jul,Tuesday,22:00 - 23:59,MyCujoo,1
2021,Jul,Tuesday,22:00 - 23:59,Third Party,8
2021,Jul,Tuesday,4:00 - 5:59,Third Party,1
2021,Jul,Tuesday,6:00 - 7:59,Third Party,29
2021,Jul,Tuesday,8:00 - 9:59,MyCujoo,2
2021,Jul,Tuesday,8:00 - 9:59,Third Party,35
2021,Jul,Wednesday,00:00 - 1:59,MyCujoo,4
2021,Jul,Wednesday,00:00 - 1:59,Third Party,6
2021,Jul,Wednesday,10:00 - 11:59,MyCujoo,3
2021,Jul,Wednesday,10:00 - 11:59,Third Party,10
2021,Jul,Wednesday,12:00 - 13:59,MyCujoo,4
2021,Jul,Wednesday,12:00 - 13:59,Third Party,5
2021,Jul,Wednesday,14:00 - 15:59,Genius Live Production,1
2021,Jul,Wednesday,14:00 - 15:59,Third Party,1
2021,Jul,Wednesday,16:00 - 17:59,Third Party,11
2021,Jul,Wednesday,18:00 - 19:59,MyCujoo,15
2021,Jul,Wednesday,18:00 - 19:59,Third Party,13
2021,Jul,Wednesday,2:00 - 3:59,Third Party,2
2021,Jul,Wednesday,20:00 - 21:59,Genius Live Plus,3
2021,Jul,Wednesday,20:00 - 21:59,MyCujoo,1
2021,Jul,Wednesday,20:00 - 21:59,Third Party,13
2021,Jul,Wednesday,22:00 - 23:59,Genius Live Plus,2
2021,Jul,Wednesday,22:00 - 23:59,MyCujoo,3
2021,Jul,Wednesday,22:00 - 23:59,Third Party,14
2021,Jul,Wednesday,4:00 - 5:59,Third Party,1
2021,Jul,Wednesday,6:00 - 7:59,Third Party,14
2021,Jul,Wednesday,8:00 - 9:59,MyCujoo,1
2021,Jul,Wednesday,8:00 - 9:59,Third Party,13
2021,Jul,Thursday,00:00 - 1:59,MyCujoo,1
2021,Jul,Thursday,00:00 - 1:59,Third Party,8
2021,Jul,Thursday,10:00 - 11:59,Genius Live Production,1
2021,Jul,Thursday,10:00 - 11:59,MyCujoo,2
2021,Jul,Thursday,10:00 - 11:59,Third Party,32
2021,Jul,Thursday,12:00 - 13:59,Genius Live Production,2
2021,Jul,Thursday,12:00 - 13:59,Third Party,17
2021,Jul,Thursday,14:00 - 15:59,Genius Live Production,1
2021,Jul,Thursday,14:00 - 15:59,Third Party,3
2021,Jul,Thursday,16:00 - 17:59,Third Party,11
2021,Jul,Thursday,18:00 - 19:59,MyCujoo,31
2021,Jul,Thursday,18:00 - 19:59,Third Party,11
2021,Jul,Thursday,2:00 - 3:59,Third Party,1
2021,Jul,Thursday,20:00 - 21:59,Genius Live Plus,1
2021,Jul,Thursday,20:00 - 21:59,MyCujoo,2
2021,Jul,Thursday,20:00 - 21:59,Third Party,10
2021,Jul,Thursday,22:00 - 23:59,MyCujoo,1
2021,Jul,Thursday,22:00 - 23:59,Third Party,15
2021,Jul,Thursday,4:00 - 5:59,Third Party,1
2021,Jul,Thursday,6:00 - 7:59,Third Party,31
2021,Jul,Thursday,8:00 - 9:59,MyCujoo,2
2021,Jul,Thursday,8:00 - 9:59,Third Party,32
2021,Jul,Friday,00:00 - 1:59,MyCujoo,2
2021,Jul,Friday,00:00 - 1:59,Third Party,8
2021,Jul,Friday,10:00 - 11:59,Third Party,54
2021,Jul,Friday,12:00 - 13:59,Genius Live Production,1
2021,Jul,Friday,12:00 - 13:59,MyCujoo,3
2021,Jul,Friday,12:00 - 13:59,Third Party,78
2021,Jul,Friday,14:00 - 15:59,Genius Live Production,1
2021,Jul,Friday,14:00 - 15:59,MyCujoo,6
2021,Jul,Friday,14:00 - 15:59,Third Party,23
2021,Jul,Friday,16:00 - 17:59,MyCujoo,4
2021,Jul,Friday,16:00 - 17:59,Third Party,19
2021,Jul,Friday,18:00 - 19:59,MyCujoo,2
2021,Jul,Friday,18:00 - 19:59,Third Party,17
2021,Jul,Friday,2:00 - 3:59,Third Party,1
2021,Jul,Friday,20:00 - 21:59,Genius Live Plus,1
2021,Jul,Friday,20:00 - 21:59,Third Party,17
2021,Jul,Friday,22:00 - 23:59,Genius Live Plus,2
2021,Jul,Friday,22:00 - 23:59,MyCujoo,2
2021,Jul,Friday,22:00 - 23:59,Third Party,16
2021,Jul,Friday,4:00 - 5:59,Third Party,2
2021,Jul,Friday,6:00 - 7:59,Third Party,33
2021,Jul,Friday,8:00 - 9:59,Third Party,32
2021,Jul,Saturday,00:00 - 1:59,Genius Live Production,2
2021,Jul,Saturday,00:00 - 1:59,MyCujoo,7
2021,Jul,Saturday,00:00 - 1:59,Third Party,9
2021,Jul,Saturday,10:00 - 11:59,Genius Live Production,4
2021,Jul,Saturday,10:00 - 11:59,MyCujoo,3
2021,Jul,Saturday,10:00 - 11:59,Third Party,18
2021,Jul,Saturday,12:00 - 13:59,Genius Live Production,3
2021,Jul,Saturday,12:00 - 13:59,MyCujoo,6
2021,Jul,Saturday,12:00 - 13:59,Third Party,22
2021,Jul,Saturday,14:00 - 15:59,Genius Live Production,6
2021,Jul,Saturday,14:00 - 15:59,MyCujoo,4
2021,Jul,Saturday,14:00 - 15:59,Third Party,29
2021,Jul,Saturday,16:00 - 17:59,Genius Live Production,6
2021,Jul,Saturday,16:00 - 17:59,MyCujoo,2
2021,Jul,Saturday,16:00 - 17:59,Third Party,16
2021,Jul,Saturday,18:00 - 19:59,Genius Live Production,1
2021,Jul,Saturday,18:00 - 19:59,MyCujoo,89
2021,Jul,Saturday,18:00 - 19:59,Third Party,37
2021,Jul,Saturday,2:00 - 3:59,Genius Live Production,2
2021,Jul,Saturday,2:00 - 3:59,Third Party,4
2021,Jul,Saturday,20:00 - 21:59,Genius Live Plus,7
2021,Jul,Saturday,20:00 - 21:59,MyCujoo,21
2021,Jul,Saturday,20:00 - 21:59,Third Party,19
2021,Jul,Saturday,22:00 - 23:59,Genius Live Plus,2
2021,Jul,Saturday,22:00 - 23:59,Genius Live Production,1
2021,Jul,Saturday,22:00 - 23:59,MyCujoo,13
2021,Jul,Saturday,22:00 - 23:59,Third Party,14
2021,Jul,Saturday,4:00 - 5:59,Genius Live Production,1
2021,Jul,Saturday,6:00 - 7:59,Genius Live Production,11
2021,Jul,Saturday,6:00 - 7:59,Third Party,41
2021,Jul,Saturday,8:00 - 9:59,Genius Live Production,8
2021,Jul,Saturday,8:00 - 9:59,MyCujoo,4
2021,Jul,Saturday,8:00 - 9:59,Third Party,34
2021,Aug,Sunday,00:00 - 1:59,Genius Live Production,1
2021,Aug,Sunday,00:00 - 1:59,MyCujoo,1
2021,Aug,Sunday,00:00 - 1:59,NFL,2
2021,Aug,Sunday,00:00 - 1:59,Third Party,6
2021,Aug,Sunday,10:00 - 11:59,Genius Live Production,1
2021,Aug,Sunday,10:00 - 11:59,MyCujoo,5
2021,Aug,Sunday,10:00 - 11:59,Third Party,54
2021,Aug,Sunday,12:00 - 13:59,Genius Live Production,3
2021,Aug,Sunday,12:00 - 13:59,MyCujoo,15
2021,Aug,Sunday,12:00 - 13:59,Third Party,60
2021,Aug,Sunday,14:00 - 15:59,Genius Live Production,6
2021,Aug,Sunday,14:00 - 15:59,MyCujoo,8
2021,Aug,Sunday,14:00 - 15:59,Third Party,74
2021,Aug,Sunday,16:00 - 17:59,Genius Live Plus,2
2021,Aug,Sunday,16:00 - 17:59,Genius Live Production,3
2021,Aug,Sunday,16:00 - 17:59,MyCujoo,1
2021,Aug,Sunday,16:00 - 17:59,NFL,1
2021,Aug,Sunday,16:00 - 17:59,Third Party,19
2021,Aug,Sunday,18:00 - 19:59,Genius Live Production,3
2021,Aug,Sunday,18:00 - 19:59,MyCujoo,77
2021,Aug,Sunday,18:00 - 19:59,Third Party,46
2021,Aug,Sunday,2:00 - 3:59,Genius Live Production,1
2021,Aug,Sunday,2:00 - 3:59,NFL,1
2021,Aug,Sunday,20:00 - 21:59,Genius Live Plus,4
2021,Aug,Sunday,20:00 - 21:59,MyCujoo,8
2021,Aug,Sunday,20:00 - 21:59,NFL,2
2021,Aug,Sunday,20:00 - 21:59,Third Party,19
2021,Aug,Sunday,22:00 - 23:59,Genius Live Plus,2
2021,Aug,Sunday,22:00 - 23:59,NFL,1
2021,Aug,Sunday,22:00 - 23:59,Third Party,13
2021,Aug,Sunday,4:00 - 5:59,MyCujoo,1
2021,Aug,Sunday,4:00 - 5:59,Third Party,2
2021,Aug,Sunday,6:00 - 7:59,Genius Live Production,1
2021,Aug,Sunday,6:00 - 7:59,MyCujoo,1
2021,Aug,Sunday,6:00 - 7:59,Third Party,17
2021,Aug,Sunday,8:00 - 9:59,Genius Live Production,2
2021,Aug,Sunday,8:00 - 9:59,MyCujoo,1
2021,Aug,Sunday,8:00 - 9:59,Third Party,55
2021,Aug,Monday,00:00 - 1:59,NFL,1
2021,Aug,Monday,00:00 - 1:59,Third Party,6
2021,Aug,Monday,10:00 - 11:59,Third Party,45
2021,Aug,Monday,12:00 - 13:59,MyCujoo,1
2021,Aug,Monday,12:00 - 13:59,Third Party,54
2021,Aug,Monday,14:00 - 15:59,MyCujoo,3
2021,Aug,Monday,14:00 - 15:59,Third Party,10
2021,Aug,Monday,16:00 - 17:59,Third Party,27
2021,Aug,Monday,18:00 - 19:59,MyCujoo,2
2021,Aug,Monday,18:00 - 19:59,Third Party,32
2021,Aug,Monday,20:00 - 21:59,MyCujoo,1
2021,Aug,Monday,20:00 - 21:59,Third Party,7
2021,Aug,Monday,22:00 - 23:59,Genius Live Plus,1
2021,Aug,Monday,22:00 - 23:59,Third Party,10
2021,Aug,Monday,6:00 - 7:59,Third Party,20
2021,Aug,Monday,8:00 - 9:59,Third Party,24
2021,Aug,Tuesday,00:00 - 1:59,Third Party,11
2021,Aug,Tuesday,10:00 - 11:59,MyCujoo,2
2021,Aug,Tuesday,10:00 - 11:59,Third Party,53
2021,Aug,Tuesday,12:00 - 13:59,Third Party,48
2021,Aug,Tuesday,14:00 - 15:59,MyCujoo,3
2021,Aug,Tuesday,14:00 - 15:59,Third Party,6
2021,Aug,Tuesday,16:00 - 17:59,Third Party,35
2021,Aug,Tuesday,18:00 - 19:59,Third Party,31
2021,Aug,Tuesday,20:00 - 21:59,Third Party,6
2021,Aug,Tuesday,22:00 - 23:59,Third Party,9
2021,Aug,Tuesday,6:00 - 7:59,Third Party,18
2021,Aug,Tuesday,8:00 - 9:59,MyCujoo,2
2021,Aug,Tuesday,8:00 - 9:59,Third Party,24
2021,Aug,Wednesday,00:00 - 1:59,Third Party,11
2021,Aug,Wednesday,10:00 - 11:59,MyCujoo,2
2021,Aug,Wednesday,10:00 - 11:59,Third Party,17
2021,Aug,Wednesday,12:00 - 13:59,Third Party,13
2021,Aug,Wednesday,14:00 - 15:59,MyCujoo,2
2021,Aug,Wednesday,14:00 - 15:59,Third Party,6
2021,Aug,Wednesday,16:00 - 17:59,Third Party,20
2021,Aug,Wednesday,18:00 - 19:59,MyCujoo,19
2021,Aug,Wednesday,18:00 - 19:59,Third Party,22
2021,Aug,Wednesday,2:00 - 3:59,Third Party,4
2021,Aug,Wednesday,20:00 - 21:59,Third Party,5
2021,Aug,Wednesday,22:00 - 23:59,Third Party,9
2021,Aug,Wednesday,8:00 - 9:59,MyCujoo,1
2021,Aug,Wednesday,8:00 - 9:59,Third Party,2
2021,Aug,Thursday,00:00 - 1:59,Third Party,11
2021,Aug,Thursday,10:00 - 11:59,MyCujoo,3
2021,Aug,Thursday,10:00 - 11:59,Third Party,32
2021,Aug,Thursday,12:00 - 13:59,MyCujoo,1
2021,Aug,Thursday,12:00 - 13:59,Third Party,22
2021,Aug,Thursday,14:00 - 15:59,MyCujoo,4
2021,Aug,Thursday,14:00 - 15:59,Third Party,3
2021,Aug,Thursday,16:00 - 17:59,Third Party,9
2021,Aug,Thursday,18:00 - 19:59,MyCujoo,115
2021,Aug,Thursday,18:00 - 19:59,Third Party,7
2021,Aug,Thursday,2:00 - 3:59,Third Party,4
2021,Aug,Thursday,20:00 - 21:59,Third Party,6
2021,Aug,Thursday,22:00 - 23:59,Third Party,7
2021,Aug,Thursday,4:00 - 5:59,MyCujoo,1
2021,Aug,Thursday,6:00 - 7:59,Third Party,15
2021,Aug,Thursday,8:00 - 9:59,MyCujoo,2
2021,Aug,Thursday,8:00 - 9:59,Third Party,18
2021,Aug,Friday,00:00 - 1:59,Third Party,11
2021,Aug,Friday,10:00 - 11:59,Genius Live Production,8
2021,Aug,Friday,10:00 - 11:59,Third Party,53
2021,Aug,Friday,12:00 - 13:59,Genius Live Production,8
2021,Aug,Friday,12:00 - 13:59,Third Party,66
2021,Aug,Friday,14:00 - 15:59,Genius Live Production,3
2021,Aug,Friday,14:00 - 15:59,MyCujoo,8
2021,Aug,Friday,14:00 - 15:59,Third Party,14
2021,Aug,Friday,16:00 - 17:59,Genius Live Plus,2
2021,Aug,Friday,16:00 - 17:59,Third Party,15
2021,Aug,Friday,18:00 - 19:59,Genius Live Plus,1
2021,Aug,Friday,18:00 - 19:59,MyCujoo,5
2021,Aug,Friday,18:00 - 19:59,Third Party,18
2021,Aug,Friday,2:00 - 3:59,Third Party,3
2021,Aug,Friday,20:00 - 21:59,MyCujoo,1
2021,Aug,Friday,20:00 - 21:59,Third Party,5
2021,Aug,Friday,22:00 - 23:59,Genius Live Plus,1
2021,Aug,Friday,22:00 - 23:59,NFL,2
2021,Aug,Friday,22:00 - 23:59,Third Party,15
2021,Aug,Friday,6:00 - 7:59,Genius Live Production,6
2021,Aug,Friday,6:00 - 7:59,Third Party,16
2021,Aug,Friday,8:00 - 9:59,Genius Live Production,13
2021,Aug,Friday,8:00 - 9:59,Third Party,24
2021,Aug,Saturday,00:00 - 1:59,Genius Live Production,1
2021,Aug,Saturday,00:00 - 1:59,NFL,2
2021,Aug,Saturday,00:00 - 1:59,Third Party,12
2021,Aug,Saturday,10:00 - 11:59,Genius Live Production,6
2021,Aug,Saturday,10:00 - 11:59,MyCujoo,2
2021,Aug,Saturday,10:00 - 11:59,Third Party,34
2021,Aug,Saturday,12:00 - 13:59,Genius Live Production,6
